,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
54091,6/20/2017,3/6/2004,SO73394,485,17510,9,2,2
54092,6/20/2017,5/22/2004,SO73394,589,17510,9,1,1
54093,6/20/2017,3/20/2004,SO73393,480,13975,9,2,2
54094,6/20/2017,3/23/2004,SO73393,362,13975,9,1,1
54095,6/20/2017,3/9/2004,SO73387,529,22927,9,2,3
54096,6/20/2017,5/5/2004,SO73387,480,22927,9,4,2
54097,6/20/2017,3/27/2004,SO73387,539,22927,9,3,1
54098,6/20/2017,3/28/2004,SO73387,582,22927,9,1,1
54099,6/20/2017,3/16/2004,SO73412,477,26920,9,3,2
54100,6/20/2017,4/7/2004,SO73412,479,26920,9,2,2
54101,6/20/2017,5/13/2004,SO73412,606,26920,9,1,1
54102,6/20/2017,5/14/2004,SO73388,220,22937,9,2,1
54103,6/20/2017,4/27/2004,SO73388,583,22937,9,1,1
54104,6/20/2017,5/15/2004,SO73411,567,11363,9,1,1
54105,6/20/2017,6/2/2004,SO73409,229,19117,4,2,1
54106,6/20/2017,5/31/2004,SO73409,582,19117,4,1,1
54107,6/20/2017,4/6/2004,SO73356,477,21462,4,1,3
54108,6/20/2017,2/28/2004,SO73356,478,21462,4,2,3
54109,6/20/2017,3/3/2004,SO73356,214,21462,4,3,1
54110,6/20/2017,5/26/2004,SO73344,490,17292,9,1,1
54111,6/20/2017,4/6/2004,SO73405,484,24286,4,5,2
54112,6/20/2017,3/6/2004,SO73405,529,24286,4,2,2
54113,6/20/2017,2/25/2004,SO73405,480,24286,4,4,1
54114,6/20/2017,4/11/2004,SO73405,538,24286,4,3,1
54115,6/20/2017,3/23/2004,SO73405,604,24286,4,1,1
54116,6/20/2017,6/3/2004,SO73354,485,25950,1,3,3
54117,6/20/2017,5/30/2004,SO73354,480,25950,1,4,2
54118,6/20/2017,3/18/2004,SO73354,528,25950,1,1,2
54119,6/20/2017,4/7/2004,SO73354,535,25950,1,2,2
54120,6/20/2017,2/27/2004,SO73372,530,13586,10,1,3
54121,6/20/2017,6/3/2004,SO73372,541,13586,10,2,2
54122,6/20/2017,3/8/2004,SO73372,487,13586,10,3,1
54123,6/20/2017,4/18/2004,SO73389,529,27694,9,3,2
54124,6/20/2017,2/25/2004,SO73389,539,27694,9,2,2
54125,6/20/2017,2/26/2004,SO73389,215,27694,9,4,1
54126,6/20/2017,3/10/2004,SO73389,389,27694,9,1,1
54127,6/20/2017,5/30/2004,SO73349,220,15619,10,2,1
54128,6/20/2017,4/20/2004,SO73349,360,15619,10,1,1
54129,6/20/2017,5/21/2004,SO73395,356,16349,9,1,1
54130,6/20/2017,6/2/2004,SO73371,541,23955,7,1,3
54131,6/20/2017,2/23/2004,SO73371,480,23955,7,3,2
54132,6/20/2017,3/5/2004,SO73371,484,23955,7,4,2
54133,6/20/2017,4/6/2004,SO73371,530,23955,7,2,2
54134,6/20/2017,3/27/2004,SO73365,485,16251,10,1,1
54135,6/20/2017,4/25/2004,SO73341,529,20222,9,2,2
54136,6/20/2017,3/24/2004,SO73341,538,20222,9,1,2
54137,6/20/2017,5/15/2004,SO73341,214,20222,9,3,1
54138,6/20/2017,4/29/2004,SO73345,487,13623,9,1,1
54139,6/20/2017,3/24/2004,SO73362,485,14437,1,1,1
54140,6/20/2017,3/26/2004,SO73352,480,11276,6,2,2
54141,6/20/2017,4/10/2004,SO73352,484,11276,6,3,2
54142,6/20/2017,3/24/2004,SO73352,530,11276,6,1,1
54143,6/20/2017,3/27/2004,SO73397,223,11252,4,4,2
54144,6/20/2017,4/12/2004,SO73397,477,11252,4,3,2
54145,6/20/2017,3/31/2004,SO73397,479,11252,4,2,2
54146,6/20/2017,5/16/2004,SO73397,586,11252,4,1,1
54147,6/20/2017,3/1/2004,SO73403,477,21385,4,3,3
54148,6/20/2017,3/25/2004,SO73403,479,21385,4,2,2
54149,6/20/2017,4/4/2004,SO73403,487,21385,4,4,1
54150,6/20/2017,6/3/2004,SO73403,584,21385,4,1,1
54151,6/20/2017,3/3/2004,SO73357,223,19887,1,2,2
54152,6/20/2017,5/28/2004,SO73357,474,19887,1,1,1
54153,6/20/2017,4/29/2004,SO73343,477,24245,9,2,3
54154,6/20/2017,2/21/2004,SO73343,480,24245,9,3,3
54155,6/20/2017,5/27/2004,SO73343,478,24245,9,1,1
54156,6/20/2017,3/31/2004,SO73378,477,18782,4,3,2
54157,6/20/2017,6/4/2004,SO73378,478,18782,4,2,2
54158,6/20/2017,3/25/2004,SO73378,354,18782,4,1,1
54159,6/20/2017,4/9/2004,SO73378,484,18782,4,5,1
54160,6/20/2017,3/15/2004,SO73378,487,18782,4,4,1
54161,6/20/2017,5/9/2004,SO73410,477,18168,10,2,2
54162,6/20/2017,5/4/2004,SO73410,484,18168,10,4,2
54163,6/20/2017,3/17/2004,SO73410,479,18168,10,3,1
54164,6/20/2017,4/15/2004,SO73410,562,18168,10,1,1
54165,6/20/2017,4/7/2004,SO73346,464,11966,9,1,2
54166,6/20/2017,3/21/2004,SO73367,223,21129,8,3,2
54167,6/20/2017,3/20/2004,SO73367,477,21129,8,1,2
54168,6/20/2017,5/29/2004,SO73367,220,21129,8,2,1
54169,6/20/2017,5/5/2004,SO73350,477,21506,8,2,2
54170,6/20/2017,3/18/2004,SO73350,478,21506,8,3,2
54171,6/20/2017,5/3/2004,SO73350,215,21506,8,4,1
54172,6/20/2017,2/29/2004,SO73350,352,21506,8,1,1
54173,6/20/2017,4/29/2004,SO73373,530,27335,7,1,2
54174,6/20/2017,2/25/2004,SO73373,215,27335,7,2,1
54175,6/20/2017,5/19/2004,SO73360,528,15546,1,1,2
54176,6/20/2017,3/20/2004,SO73360,214,15546,1,2,1
54177,6/20/2017,2/21/2004,SO73384,485,16656,9,2,2
54178,6/20/2017,6/1/2004,SO73384,215,16656,9,3,1
54179,6/20/2017,4/21/2004,SO73384,358,16656,9,1,1
54180,6/20/2017,4/25/2004,SO73404,477,24232,4,2,2
54181,6/20/2017,3/5/2004,SO73404,479,24232,4,3,2
54182,6/20/2017,4/8/2004,SO73404,604,24232,4,1,1
54183,6/20/2017,5/31/2004,SO73375,484,11652,6,3,3
54184,6/20/2017,3/25/2004,SO73375,480,11652,6,2,2
54185,6/20/2017,5/5/2004,SO73375,537,11652,6,1,1
54186,6/20/2017,3/14/2004,SO73396,215,28285,1,2,1
54187,6/20/2017,3/11/2004,SO73396,576,28285,1,1,1
54188,6/20/2017,5/21/2004,SO73348,223,23603,7,5,2
54189,6/20/2017,5/14/2004,SO73348,477,23603,7,2,2
54190,6/20/2017,5/10/2004,SO73348,478,23603,7,3,2
54191,6/20/2017,4/13/2004,SO73348,358,23603,7,1,1
54192,6/20/2017,4/8/2004,SO73348,488,23603,7,4,1
54193,6/20/2017,2/24/2004,SO73364,466,15076,8,3,3
54194,6/20/2017,4/29/2004,SO73364,485,15076,8,1,2
54195,6/20/2017,3/18/2004,SO73364,229,15076,8,2,1
54196,6/20/2017,3/7/2004,SO73370,484,28884,10,2,2
54197,6/20/2017,2/28/2004,SO73370,529,28884,10,1,2
54198,6/20/2017,6/2/2004,SO73379,214,18479,1,3,1
54199,6/20/2017,3/3/2004,SO73379,362,18479,1,1,1
54200,6/20/2017,3/1/2004,SO73379,485,18479,1,2,1
54201,6/20/2017,4/19/2004,SO73366,477,24880,10,1,3
54202,6/20/2017,6/2/2004,SO73366,215,24880,10,2,1
54203,6/20/2017,3/4/2004,SO73399,223,28196,1,4,2
54204,6/20/2017,5/30/2004,SO73399,477,28196,1,3,2
54205,6/20/2017,3/6/2004,SO73399,479,28196,1,2,2
54206,6/20/2017,3/11/2004,SO73399,561,28196,1,1,1
54207,6/20/2017,5/11/2004,SO73351,215,12841,7,2,1
54208,6/20/2017,4/11/2004,SO73351,354,12841,7,1,1
54209,6/21/2017,5/20/2004,SO73448,485,20021,6,1,3
54210,6/21/2017,4/11/2004,SO73448,482,20021,6,3,2
54211,6/21/2017,3/10/2004,SO73448,229,20021,6,2,1
54212,6/21/2017,6/1/2004,SO73454,489,11437,7,1,1
54213,6/21/2017,4/28/2004,SO73441,462,22222,4,4,2
54214,6/21/2017,3/14/2004,SO73441,528,22222,4,2,2
54215,6/21/2017,3/11/2004,SO73441,536,22222,4,1,2
54216,6/21/2017,6/2/2004,SO73441,214,22222,4,3,1
54217,6/21/2017,3/6/2004,SO73477,579,26304,1,1,1
54218,6/21/2017,3/3/2004,SO73435,480,26524,4,2,2
54219,6/21/2017,5/18/2004,SO73435,535,26524,4,1,2
54220,6/21/2017,3/7/2004,SO73440,528,23713,4,2,2
54221,6/21/2017,5/22/2004,SO73440,536,23713,4,1,2
54222,6/21/2017,5/27/2004,SO73426,477,19942,10,2,2
54223,6/21/2017,3/23/2004,SO73426,478,19942,10,3,2
54224,6/21/2017,3/15/2004,SO73426,352,19942,10,1,1
54225,6/21/2017,5/9/2004,SO73416,480,24892,9,2,2
54226,6/21/2017,3/10/2004,SO73416,528,24892,9,1,2
54227,6/21/2017,4/25/2004,SO73488,488,18368,6,2,1
54228,6/21/2017,4/29/2004,SO73488,583,18368,6,1,1
54229,6/21/2017,5/7/2004,SO73484,480,28284,6,3,2
54230,6/21/2017,5/9/2004,SO73484,538,28284,6,2,2
54231,6/21/2017,5/1/2004,SO73484,606,28284,6,1,1
54232,6/21/2017,4/9/2004,SO73461,480,11667,1,2,2
54233,6/21/2017,2/25/2004,SO73461,537,11667,1,1,1
54234,6/21/2017,5/2/2004,SO73496,477,14162,8,2,2
54235,6/21/2017,5/23/2004,SO73496,479,14162,8,3,1
54236,6/21/2017,5/3/2004,SO73496,606,14162,8,1,1
54237,6/21/2017,3/27/2004,SO73420,232,16945,10,2,1
54238,6/21/2017,4/2/2004,SO73420,588,16945,10,1,1
54239,6/21/2017,4/23/2004,SO73463,528,13941,6,1,2
54240,6/21/2017,4/30/2004,SO73463,214,13941,6,3,1
54241,6/21/2017,3/13/2004,SO73463,537,13941,6,2,1
54242,6/21/2017,3/27/2004,SO73475,490,16026,9,2,1
54243,6/21/2017,5/27/2004,SO73475,581,16026,9,1,1
54244,6/21/2017,4/20/2004,SO73433,538,27912,1,1,2
54245,6/21/2017,4/3/2004,SO73433,214,27912,1,3,1
54246,6/21/2017,5/12/2004,SO73433,529,27912,1,2,1
54247,6/21/2017,3/3/2004,SO73466,475,15531,1,2,1
54248,6/21/2017,4/27/2004,SO73466,589,15531,1,1,1
54249,6/21/2017,3/31/2004,SO73471,462,18336,9,6,2
54250,6/21/2017,5/4/2004,SO73471,477,18336,9,3,2
54251,6/21/2017,4/14/2004,SO73471,479,18336,9,2,2
54252,6/21/2017,4/14/2004,SO73471,214,18336,9,4,1
54253,6/21/2017,3/26/2004,SO73471,235,18336,9,5,1
54254,6/21/2017,4/30/2004,SO73471,377,18336,9,1,1
54255,6/21/2017,5/2/2004,SO73500,604,26548,9,1,1
54256,6/21/2017,5/27/2004,SO73446,232,19236,1,2,1
54257,6/21/2017,3/11/2004,SO73446,474,19236,1,1,1
54258,6/21/2017,5/24/2004,SO73449,528,14564,4,1,2
54259,6/21/2017,3/21/2004,SO73449,483,14564,4,2,1
54260,6/21/2017,4/17/2004,SO73465,480,13736,4,2,2
54261,6/21/2017,3/20/2004,SO73465,360,13736,4,1,1
54262,6/21/2017,4/12/2004,SO73431,480,11091,6,2,3
54263,6/21/2017,3/23/2004,SO73431,530,11091,6,1,2
54264,6/21/2017,5/5/2004,SO73453,529,16258,7,2,3
54265,6/21/2017,6/5/2004,SO73453,539,16258,7,1,2
54266,6/21/2017,4/15/2004,SO73453,215,16258,7,3,1
54267,6/21/2017,4/8/2004,SO73419,477,15077,10,3,3
54268,6/21/2017,6/1/2004,SO73419,484,15077,10,4,2
54269,6/21/2017,4/22/2004,SO73419,360,15077,10,1,1
54270,6/21/2017,5/18/2004,SO73419,478,15077,10,2,1
54271,6/21/2017,3/21/2004,SO73450,528,16387,10,1,3
54272,6/21/2017,3/15/2004,SO73450,220,16387,10,2,1
54273,6/21/2017,3/17/2004,SO73418,530,24240,9,1,2
54274,6/21/2017,6/4/2004,SO73437,477,11300,6,4,2
54275,6/21/2017,4/24/2004,SO73437,478,11300,6,3,2
54276,6/21/2017,6/1/2004,SO73437,528,11300,6,1,2
54277,6/21/2017,3/27/2004,SO73437,535,11300,6,2,2
54278,6/21/2017,3/12/2004,SO73437,489,11300,6,5,1
54279,6/21/2017,4/27/2004,SO73503,477,11991,9,2,2
54280,6/21/2017,5/8/2004,SO73503,479,11991,9,3,2
54281,6/21/2017,5/28/2004,SO73503,220,11991,9,4,1
54282,6/21/2017,6/3/2004,SO73503,576,11991,9,1,1
54283,6/21/2017,5/29/2004,SO73430,235,29322,1,1,1
54284,6/21/2017,4/2/2004,SO73443,477,13762,6,2,2
54285,6/21/2017,6/1/2004,SO73443,478,13762,6,1,2
54286,6/21/2017,4/4/2004,SO73443,472,13762,6,3,1
54287,6/21/2017,3/23/2004,SO73498,220,11942,9,2,1
54288,6/21/2017,4/24/2004,SO73498,586,11942,9,1,1
54289,6/21/2017,5/22/2004,SO73501,477,29343,9,3,2
54290,6/21/2017,5/5/2004,SO73501,479,29343,9,2,2
54291,6/21/2017,4/11/2004,SO73501,606,29343,9,1,1
54292,6/21/2017,4/21/2004,SO73502,215,13967,9,2,1
54293,6/21/2017,5/6/2004,SO73502,466,13967,9,3,1
54294,6/21/2017,4/20/2004,SO73502,579,13967,9,1,1
54295,6/21/2017,2/23/2004,SO73456,538,20065,8,1,2
54296,6/21/2017,4/11/2004,SO73481,488,25008,4,2,1
54297,6/21/2017,5/23/2004,SO73481,561,25008,4,1,1
54298,6/21/2017,3/24/2004,SO73414,539,15718,9,1,2
54299,6/21/2017,3/4/2004,SO73414,529,15718,9,2,1
54300,6/21/2017,5/28/2004,SO73487,214,21305,6,2,1
54301,6/21/2017,3/28/2004,SO73487,381,21305,6,1,1
54302,6/21/2017,4/24/2004,SO73489,489,18854,1,2,1
54303,6/21/2017,3/31/2004,SO73489,583,18854,1,1,1
54304,6/21/2017,6/5/2004,SO73479,220,26280,4,2,1
54305,6/21/2017,5/14/2004,SO73479,579,26280,4,1,1
54306,6/21/2017,3/21/2004,SO73464,377,16789,1,1,1
54307,6/21/2017,6/3/2004,SO73445,477,20100,4,1,2
54308,6/21/2017,5/26/2004,SO73445,215,20100,4,2,1
54309,6/21/2017,6/5/2004,SO73493,214,20905,7,2,1
54310,6/21/2017,5/15/2004,SO73493,383,20905,7,1,1
54311,6/21/2017,4/30/2004,SO73421,480,22523,8,4,2
54312,6/21/2017,3/28/2004,SO73421,528,22523,8,2,2
54313,6/21/2017,5/4/2004,SO73421,536,22523,8,3,2
54314,6/21/2017,6/1/2004,SO73421,587,22523,8,1,1
54315,6/21/2017,2/23/2004,SO73429,480,11143,4,2,2
54316,6/21/2017,3/19/2004,SO73429,529,11143,4,1,2
54317,6/21/2017,5/15/2004,SO73452,485,20096,6,1,2
54318,6/21/2017,3/13/2004,SO73497,541,25464,7,3,2
54319,6/21/2017,4/2/2004,SO73497,220,25464,7,4,1
54320,6/21/2017,2/27/2004,SO73497,530,25464,7,2,1
54321,6/21/2017,3/31/2004,SO73497,563,25464,7,1,1
54322,6/21/2017,3/3/2004,SO73468,480,18388,4,4,2
54323,6/21/2017,5/23/2004,SO73468,528,18388,4,2,2
54324,6/21/2017,4/29/2004,SO73468,360,18388,4,1,1
54325,6/21/2017,3/24/2004,SO73468,537,18388,4,3,1
54326,6/21/2017,3/23/2004,SO73459,529,24147,8,1,2
54327,6/21/2017,4/7/2004,SO73459,214,24147,8,2,1
54328,6/21/2017,5/28/2004,SO73474,480,24480,9,4,2
54329,6/21/2017,2/26/2004,SO73474,529,24480,9,3,2
54330,6/21/2017,3/27/2004,SO73474,539,24480,9,2,2
54331,6/21/2017,4/22/2004,SO73474,583,24480,9,1,1
54332,6/21/2017,2/24/2004,SO73425,360,12867,8,1,1
54333,6/21/2017,4/26/2004,SO73434,528,26122,4,1,2
54334,6/21/2017,5/5/2004,SO73434,535,26122,4,2,2
54335,6/21/2017,3/6/2004,SO73434,215,26122,4,3,1
54336,6/21/2017,4/5/2004,SO73436,223,26282,1,5,3
54337,6/21/2017,4/12/2004,SO73436,528,26282,1,2,2
54338,6/21/2017,4/24/2004,SO73436,535,26282,1,1,2
54339,6/21/2017,3/14/2004,SO73436,220,26282,1,3,1
54340,6/21/2017,3/13/2004,SO73436,226,26282,1,4,1
54341,6/21/2017,4/6/2004,SO73444,475,19006,1,1,1
54342,6/21/2017,2/24/2004,SO73417,528,21232,9,1,2
54343,6/21/2017,3/15/2004,SO73417,215,21232,9,2,1
54344,6/21/2017,5/20/2004,SO73415,539,16182,9,1,2
54345,6/21/2017,3/2/2004,SO73467,484,15538,4,4,2
54346,6/21/2017,4/30/2004,SO73467,528,15538,4,3,2
54347,6/21/2017,6/1/2004,SO73467,536,15538,4,2,2
54348,6/21/2017,3/9/2004,SO73467,589,15538,4,1,1
54349,6/21/2017,3/22/2004,SO73494,605,25589,8,1,1
54350,6/21/2017,4/18/2004,SO73422,466,17779,7,5,2
54351,6/21/2017,4/8/2004,SO73422,478,17779,7,2,2
54352,6/21/2017,5/24/2004,SO73422,362,17779,7,1,1
54353,6/21/2017,4/28/2004,SO73422,487,17779,7,3,1
54354,6/21/2017,4/8/2004,SO73422,491,17779,7,4,1
54355,6/21/2017,6/3/2004,SO73427,214,21827,8,2,1
54356,6/21/2017,3/10/2004,SO73427,356,21827,8,1,1
54357,6/21/2017,4/4/2004,SO73428,488,11429,7,2,1
54358,6/21/2017,2/27/2004,SO73428,593,11429,7,1,1
54359,6/21/2017,5/9/2004,SO73439,528,18944,6,1,2
54360,6/21/2017,5/20/2004,SO73439,487,18944,6,3,1
54361,6/21/2017,5/29/2004,SO73439,536,18944,6,2,1
54362,6/21/2017,5/16/2004,SO73447,477,17550,1,1,2
54363,6/21/2017,4/16/2004,SO73483,477,23872,1,3,2
54364,6/21/2017,5/24/2004,SO73483,479,23872,1,2,2
54365,6/21/2017,3/7/2004,SO73483,480,23872,1,4,2
54366,6/21/2017,5/12/2004,SO73483,605,23872,1,1,1
54367,6/21/2017,3/3/2004,SO73442,477,21779,4,1,2
54368,6/21/2017,4/27/2004,SO73442,478,21779,4,2,2
54369,6/21/2017,5/19/2004,SO73423,477,15047,10,3,2
54370,6/21/2017,4/14/2004,SO73423,478,15047,10,2,2
54371,6/21/2017,5/31/2004,SO73423,352,15047,10,1,1
54372,6/21/2017,2/29/2004,SO73480,574,15997,6,1,1
54373,6/21/2017,5/6/2004,SO73482,491,24997,4,2,1
54374,6/21/2017,5/19/2004,SO73482,564,24997,4,1,1
54375,6/21/2017,3/9/2004,SO73491,220,18858,4,2,1
54376,6/21/2017,3/3/2004,SO73491,232,18858,4,3,1
54377,6/21/2017,5/12/2004,SO73491,464,18858,4,4,1
54378,6/21/2017,6/6/2004,SO73491,581,18858,4,1,1
54379,6/21/2017,3/30/2004,SO73472,582,24601,9,1,1
54380,6/21/2017,5/25/2004,SO73478,215,25076,4,2,1
54381,6/21/2017,4/13/2004,SO73478,229,25076,4,3,1
54382,6/21/2017,5/19/2004,SO73478,563,25076,4,1,1
54383,6/21/2017,4/27/2004,SO73460,530,13775,8,1,3
54384,6/21/2017,3/1/2004,SO73460,482,13775,8,2,2
54385,6/21/2017,4/2/2004,SO73460,487,13775,8,3,1
54386,6/21/2017,5/13/2004,SO73473,580,24602,9,1,1
54387,6/21/2017,4/13/2004,SO73490,215,21291,1,2,1
54388,6/21/2017,5/3/2004,SO73490,582,21291,1,1,1
54389,6/21/2017,3/16/2004,SO73462,530,16599,10,1,2
54390,6/21/2017,3/6/2004,SO73451,481,15424,4,2,2
54391,6/21/2017,5/12/2004,SO73451,485,15424,4,1,2
54392,6/21/2017,3/14/2004,SO73476,215,27699,9,2,1
54393,6/21/2017,6/4/2004,SO73476,383,27699,9,1,1
54394,6/21/2017,4/6/2004,SO73470,478,16639,9,2,2
54395,6/21/2017,5/27/2004,SO73470,354,16639,9,1,1
54396,6/21/2017,4/2/2004,SO73492,529,19387,8,3,3
54397,6/21/2017,5/13/2004,SO73492,539,19387,8,2,2
54398,6/21/2017,4/5/2004,SO73492,214,19387,8,4,1
54399,6/21/2017,4/13/2004,SO73492,582,19387,8,1,1
54400,6/21/2017,3/3/2004,SO73438,536,23669,4,1,2
54401,6/21/2017,5/5/2004,SO73485,477,24238,4,3,2
54402,6/21/2017,3/6/2004,SO73485,479,24238,4,2,2
54403,6/21/2017,3/4/2004,SO73485,487,24238,4,4,1
54404,6/21/2017,5/14/2004,SO73485,606,24238,4,1,1
54405,6/21/2017,4/3/2004,SO73486,220,22235,4,2,1
54406,6/21/2017,3/7/2004,SO73486,381,22235,4,1,1
54407,6/21/2017,4/8/2004,SO73413,466,12008,9,2,2
54408,6/21/2017,4/3/2004,SO73413,535,12008,9,1,2
54409,6/21/2017,5/22/2004,SO73458,529,22534,7,2,2
54410,6/21/2017,5/9/2004,SO73458,538,22534,7,1,2
54411,6/21/2017,3/8/2004,SO73455,480,17091,8,3,2
54412,6/21/2017,3/28/2004,SO73455,528,17091,8,2,2
54413,6/21/2017,4/19/2004,SO73455,535,17091,8,1,2
54414,6/21/2017,3/13/2004,SO73499,223,13953,9,2,2
54415,6/21/2017,3/5/2004,SO73499,491,13953,9,3,1
54416,6/21/2017,2/23/2004,SO73499,561,13953,9,1,1
54417,6/21/2017,5/10/2004,SO73495,529,28515,10,2,2
54418,6/21/2017,3/12/2004,SO73495,538,28515,10,3,2
54419,6/21/2017,3/17/2004,SO73495,604,28515,10,1,1
54420,6/21/2017,5/25/2004,SO73432,529,29038,4,1,3
54421,6/21/2017,5/6/2004,SO73432,480,29038,4,2,2
54422,6/21/2017,5/26/2004,SO73457,462,13810,10,3,2
54423,6/21/2017,4/5/2004,SO73457,539,13810,10,2,2
54424,6/21/2017,4/21/2004,SO73457,529,13810,10,1,1
54425,6/21/2017,5/26/2004,SO73424,352,20561,10,1,1
54426,6/21/2017,5/11/2004,SO73424,483,20561,10,2,1
54427,6/22/2017,4/14/2004,SO73571,471,24329,1,2,1
54428,6/22/2017,4/29/2004,SO73571,604,24329,1,1,1
54429,6/22/2017,4/18/2004,SO73505,480,13125,9,2,3
54430,6/22/2017,5/5/2004,SO73505,535,13125,9,1,2
54431,6/22/2017,3/30/2004,SO73562,477,13713,1,3,3
54432,6/22/2017,5/29/2004,SO73562,478,13713,1,2,2
54433,6/22/2017,5/9/2004,SO73562,235,13713,1,4,1
54434,6/22/2017,5/4/2004,SO73562,354,13713,1,1,1
54435,6/22/2017,5/1/2004,SO73526,477,21731,4,1,2
54436,6/22/2017,2/24/2004,SO73526,478,21731,4,2,2
54437,6/22/2017,3/20/2004,SO73517,462,28571,4,2,2
54438,6/22/2017,5/11/2004,SO73517,530,28571,4,1,2
54439,6/22/2017,4/29/2004,SO73579,477,13965,9,2,3
54440,6/22/2017,4/3/2004,SO73579,484,13965,9,4,3
54441,6/22/2017,5/27/2004,SO73579,479,13965,9,3,2
54442,6/22/2017,3/21/2004,SO73579,576,13965,9,1,1
54443,6/22/2017,4/19/2004,SO73531,474,19132,1,1,1
54444,6/22/2017,4/30/2004,SO73558,478,14023,4,2,2
54445,6/22/2017,5/5/2004,SO73558,593,14023,4,1,1
54446,6/22/2017,4/26/2004,SO73504,489,16493,9,2,1
54447,6/22/2017,5/11/2004,SO73504,594,16493,9,1,1
54448,6/22/2017,3/20/2004,SO73528,475,19848,1,1,1
54449,6/22/2017,5/16/2004,SO73528,489,19848,1,2,1
54450,6/22/2017,4/27/2004,SO73525,528,22984,1,1,2
54451,6/22/2017,5/9/2004,SO73525,536,22984,1,2,2
54452,6/22/2017,4/27/2004,SO73573,385,22062,4,1,1
54453,6/22/2017,3/19/2004,SO73542,529,28385,7,1,2
54454,6/22/2017,3/15/2004,SO73542,215,28385,7,3,1
54455,6/22/2017,3/24/2004,SO73542,540,28385,7,2,1
54456,6/22/2017,5/28/2004,SO73554,356,18863,4,1,1
54457,6/22/2017,4/7/2004,SO73554,487,18863,4,4,1
54458,6/22/2017,3/17/2004,SO73554,528,18863,4,3,1
54459,6/22/2017,6/2/2004,SO73554,537,18863,4,2,1
54460,6/22/2017,3/21/2004,SO73537,528,14621,1,1,2
54461,6/22/2017,3/26/2004,SO73537,220,14621,1,3,1
54462,6/22/2017,2/23/2004,SO73537,472,14621,1,2,1
54463,6/22/2017,4/25/2004,SO73533,477,16853,4,1,2
54464,6/22/2017,6/6/2004,SO73553,223,12778,4,3,2
54465,6/22/2017,5/11/2004,SO73553,485,12778,4,1,2
54466,6/22/2017,5/21/2004,SO73553,477,12778,4,4,1
54467,6/22/2017,4/27/2004,SO73553,478,12778,4,2,1
54468,6/22/2017,3/1/2004,SO73508,480,15081,10,2,2
54469,6/22/2017,5/26/2004,SO73508,352,15081,10,1,1
54470,6/22/2017,2/25/2004,SO73543,480,19898,8,2,2
54471,6/22/2017,5/23/2004,SO73543,539,19898,8,1,1
54472,6/22/2017,3/25/2004,SO73538,462,14252,1,3,2
54473,6/22/2017,5/13/2004,SO73538,485,14252,1,1,2
54474,6/22/2017,4/12/2004,SO73538,232,14252,1,2,1
54475,6/22/2017,5/23/2004,SO73541,223,14690,8,4,3
54476,6/22/2017,4/22/2004,SO73541,214,14690,8,2,1
54477,6/22/2017,4/7/2004,SO73541,226,14690,8,3,1
54478,6/22/2017,4/3/2004,SO73541,537,14690,8,1,1
54479,6/22/2017,4/9/2004,SO73534,480,16374,1,2,2
54480,6/22/2017,2/24/2004,SO73534,484,16374,1,3,2
54481,6/22/2017,5/15/2004,SO73534,528,16374,1,1,2
54482,6/22/2017,3/20/2004,SO73536,528,15012,1,1,2
54483,6/22/2017,5/6/2004,SO73536,215,15012,1,2,1
54484,6/22/2017,3/12/2004,SO73552,528,12139,1,1,2
54485,6/22/2017,6/4/2004,SO73552,487,12139,1,3,1
54486,6/22/2017,5/15/2004,SO73552,537,12139,1,2,1
54487,6/22/2017,4/11/2004,SO73567,484,14049,9,4,3
54488,6/22/2017,3/15/2004,SO73567,528,14049,9,3,2
54489,6/22/2017,5/7/2004,SO73567,362,14049,9,1,1
54490,6/22/2017,5/16/2004,SO73567,537,14049,9,2,1
54491,6/22/2017,4/26/2004,SO73518,530,19646,6,1,3
54492,6/22/2017,5/15/2004,SO73518,220,19646,6,2,1
54493,6/22/2017,4/16/2004,SO73522,529,24515,4,2,2
54494,6/22/2017,5/19/2004,SO73522,214,24515,4,3,1
54495,6/22/2017,3/15/2004,SO73522,540,24515,4,1,1
54496,6/22/2017,4/15/2004,SO73569,223,28152,4,3,2
54497,6/22/2017,3/11/2004,SO73569,488,28152,4,2,1
54498,6/22/2017,5/13/2004,SO73569,575,28152,4,1,1
54499,6/22/2017,2/26/2004,SO73539,485,13470,4,1,2
54500,6/22/2017,6/1/2004,SO73539,220,13470,4,2,1
54501,6/22/2017,4/21/2004,SO73510,223,19452,7,3,2
54502,6/22/2017,4/14/2004,SO73510,232,19452,7,2,1
54503,6/22/2017,3/31/2004,SO73510,589,19452,7,1,1
54504,6/22/2017,5/22/2004,SO73509,215,15062,10,2,1
54505,6/22/2017,4/13/2004,SO73509,352,15062,10,1,1
54506,6/22/2017,5/16/2004,SO73551,537,14244,6,1,1
54507,6/22/2017,4/13/2004,SO73572,529,24324,4,2,2
54508,6/22/2017,3/22/2004,SO73572,538,24324,4,3,2
54509,6/22/2017,3/30/2004,SO73572,214,24324,4,4,1
54510,6/22/2017,5/26/2004,SO73572,604,24324,4,1,1
54511,6/22/2017,5/16/2004,SO73530,223,19239,1,2,1
54512,6/22/2017,5/18/2004,SO73530,474,19239,1,1,1
